"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Storage & Organization","CAT0E09A9BF","CAT24078139",NULL,"home & kitchen_storage & organization"
"ACTIVE","Vacuums & Floor Care","CAT39D41EEB","CAT9B511383",NULL,NULL
"ACTIVE","Wall Art","CATF6CF2088","CAT9B511383",NULL,NULL
"ACTIVE","Light Bulbs","CAT46EB357E","CAT2AA4A0E3",NULL,NULL
"ACTIVE","Tools & Home Improvement","CAT68B46AD9","CATDAEA27C0","https://rekognition-vision-images.s3.amazonaws.com/1592301489000",NULL
"ACTIVE","Lighting & Ceiling Fans","CATB61E2FEC","CAT68B46AD9",NULL,"tools & home improvement_lighting & ceiling fans"
"ACTIVE","Measuring & Layout Tools","CATA635F050","CAT2AA4A0E3",NULL,NULL
"ACTIVE","Painting Supplies & Wall Treatments","CAT47B46B0E","CAT2AA4A0E3",NULL,NULL
"ACTIVE","Power & Hand Tools","CAT3D6C513B","CAT2AA4A0E3",NULL,NULL
"ACTIVE","Rough Plumbing","CATA8B1ADA9","CAT2AA4A0E3",NULL,NULL
"ACTIVE","Safety & Security","CATE9FC2B50","CAT2AA4A0E3",NULL,NULL
"ACTIVE","Electric","CAT2865483B","CAT81F7894C",NULL,NULL
"ACTIVE","Gas","CAT631F271C","CAT81F7894C",NULL,NULL
"ACTIVE","Induction","CAT10B4DD1F","CAT81F7894C",NULL,NULL
"ACTIVE","Beverage Preparation","CATD466D74F","CAT0AC2BACB",NULL,NULL
"ACTIVE","Bundle","CAT65625DC9","CAT0AC2BACB",NULL,NULL
"ACTIVE","Ironing & Laundry","CAT5F333AFA","CAT0AC2BACB",NULL,NULL
"ACTIVE","Mixing & Blending","CAT0918189F","CAT0AC2BACB",NULL,NULL
"ACTIVE","Other Small Appliances","CATB29D3DBF","CAT0AC2BACB",NULL,NULL
"ACTIVE","Vacuum Cleaners","CATA8BEE86D","CAT0AC2BACB",NULL,NULL
"ACTIVE","Kettles","CATC0C4E3B2","CAT0AC2BACB",NULL,NULL
"ACTIVE","Beer Keg Refrigerators","CAT6FF6E873","CAT0AC2BACB",NULL,NULL
"ACTIVE","Beverage Refrigerators","CAT878918AF","CAT0AC2BACB",NULL,NULL
"ACTIVE","Blenders","CATBE943FCC","CAT0AC2BACB",NULL,NULL
"ACTIVE","Bread Machines","CATF41639AF","CAT0AC2BACB",NULL,NULL
"ACTIVE","Coffee, Tea & Espresso Appliances","CAT9FDF3A30","CAT0AC2BACB",NULL,NULL
"ACTIVE","Compact Refrigerators","CAT74FE94D6","CAT0AC2BACB",NULL,NULL
"ACTIVE","Contact Grills","CAT7D57C82C","CAT0AC2BACB",NULL,NULL
"ACTIVE","Countertop Burners","CAT67B46483","CAT0AC2BACB",NULL,NULL
"ACTIVE","Deep Fryers","CATA489ED1B","CAT0AC2BACB",NULL,NULL
"ACTIVE","Electric Cookware","CAT1D8778C4","CAT0AC2BACB",NULL,NULL
"ACTIVE","Electric Drink Mixers","CAT5E761616","CAT0AC2BACB",NULL,NULL
"ACTIVE","Electric Griddles","CATB599E2DF","CAT0AC2BACB",NULL,NULL
"ACTIVE","Electric Pressure Cookers","CATDD1D2C76","CAT0AC2BACB",NULL,NULL
"ACTIVE","Electric Skillets","CAT2F01B673","CAT0AC2BACB",NULL,NULL
"ACTIVE","Electric Woks","CATBA88D746","CAT0AC2BACB",NULL,NULL
