"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Car Seat & Stroller Toys","CAT537F1BF4","CAT0B8C31F7",NULL,NULL
"ACTIVE","Crib Toys & Attachments","CATB0CDE936","CAT0B8C31F7",NULL,NULL
"ACTIVE","Electronic Toys","CAT8989E009","CAT0B8C31F7",NULL,NULL
"ACTIVE","Figures & Playsets","CATCDDAD50B","CAT0B8C31F7",NULL,NULL
"ACTIVE","Hammering & Pounding Toys","CAT3381724E","CAT0B8C31F7",NULL,NULL
"ACTIVE","Hand & Feet Finders","CAT31BA2FB7","CAT0B8C31F7",NULL,NULL
"ACTIVE","Indoor Climbers & Play Structures","CAT33F1C265","CAT0B8C31F7",NULL,NULL
"ACTIVE","Mirrors","CATDBA252D5","CAT0B8C31F7",NULL,NULL
"ACTIVE","Music & Sound","CATB4674533","CAT0B8C31F7",NULL,NULL
"ACTIVE","Push & Pull Toys","CAT99D41EFC","CAT0B8C31F7",NULL,NULL
"ACTIVE","Rattles","CATA5668173","CAT0B8C31F7",NULL,NULL
"ACTIVE","Rocking & Spring Ride-Ons","CATE8DA7827","CAT0B8C31F7",NULL,NULL
"ACTIVE","Shape Sorters","CATA2F6B969","CAT0B8C31F7",NULL,NULL
"ACTIVE","Spinning Tops","CAT54831D2A","CAT0B8C31F7",NULL,NULL
"ACTIVE","Stacking & Nesting Toys","CAT2A6D5771","CAT0B8C31F7",NULL,NULL
"ACTIVE","Stick Horses","CAT32C97DE2","CAT0B8C31F7",NULL,NULL
"ACTIVE","Teaching Clocks","CATC2F51608","CAT0B8C31F7",NULL,NULL
"ACTIVE","Teethers","CATC81105F0","CAT0B8C31F7",NULL,NULL
"ACTIVE","Toy Gift Sets","CAT37373406","CAT0B8C31F7",NULL,NULL
"ACTIVE","Birth Announcements","CAT24356502","CAT2F4A4D25",NULL,NULL
"ACTIVE","Door Hangers","CATA0748B82","CAT2F4A4D25",NULL,NULL
"ACTIVE","Invitations","CAT51D1E1E6","CAT2F4A4D25",NULL,NULL
"ACTIVE","Thank You Cards","CATD4A28F1F","CAT2F4A4D25",NULL,NULL
"ACTIVE","Aromatherapy","CAT656807B7","CATCA6F012F",NULL,NULL
"ACTIVE","Bathing Tubs & Seats","CAT56DC1445","CATCA6F012F",NULL,NULL
"ACTIVE","Bathroom Safety","CAT608BFF1E","CATCA6F012F",NULL,NULL
"ACTIVE","Bubble Bath","CAT8706EF55","CATCA6F012F",NULL,NULL
"ACTIVE","Conditioners","CAT280886EF","CATCA6F012F",NULL,NULL
"ACTIVE","Gift Sets","CAT716C775A","CATCA6F012F",NULL,NULL
"ACTIVE","Grooming & Healthcare Kits","CAT6B3F76E9","CATCA6F012F",NULL,NULL
"ACTIVE","Non-Slip Bath Mats","CAT07649F7B","CATCA6F012F",NULL,NULL
"ACTIVE","Shampoo","CAT9C9BB942","CATCA6F012F",NULL,NULL
"ACTIVE","Skin Care","CAT7D2621E9","CATCA6F012F",NULL,NULL
"ACTIVE","Soaps & Cleansers","CATADA8C4CF","CATCA6F012F",NULL,NULL
"ACTIVE","Travel Bathing Kits","CAT77ABAD88","CATCA6F012F",NULL,NULL
"ACTIVE","Washcloths & Towels","CATD296B420","CATCA6F012F",NULL,NULL
"ACTIVE","Accessories","CAT583F8EA8","CAT3CA098CF",NULL,NULL
"ACTIVE","Car Beds","CATBCE4CA39","CAT3CA098CF",NULL,NULL
"ACTIVE","Car Seat Bases","CATCAA9484B","CAT3CA098CF",NULL,NULL
"ACTIVE","Car Seats","CATDED993B2","CAT3CA098CF",NULL,NULL
"ACTIVE","Diaper Bags","CAT9F9A1FE4","CATF7BFC474",NULL,NULL
"ACTIVE","Disposable Diapers","CAT19CB91EE","CATF7BFC474",NULL,NULL
"ACTIVE","Wipes & Holders","CATE747D2C0","CATF7BFC474",NULL,NULL
"ACTIVE","Cloth Diapers","CATC7F9C89F","CATF7BFC474",NULL,NULL
"ACTIVE","Diaper Pails & Refills","CATBA0B671D","CATF7BFC474",NULL,NULL
"ACTIVE","Portable Changing Pads","CATDD4E6EDD","CATF7BFC474",NULL,NULL
"ACTIVE","Changing Tables","CATA712F6A1","CATF7BFC474",NULL,NULL
"ACTIVE","Changing Table Pads & Covers","CATCDCADD8F","CATF7BFC474",NULL,NULL
"ACTIVE","Diapers","CAT9E805E86","CATF7BFC474",NULL,NULL
"ACTIVE","Bibs & Burp Cloths","CAT6EDD9797","CATA3BC41B4",NULL,NULL
"ACTIVE","Bottle-Feeding","CAT6CA53493","CATA3BC41B4",NULL,NULL
"ACTIVE","Breastfeeding","CAT9AE31997","CATA3BC41B4",NULL,NULL
"ACTIVE","Food Mills","CAT498BD6DB","CATA3BC41B4",NULL,NULL
"ACTIVE","Food Storage","CAT8D78B837","CATA3BC41B4",NULL,NULL
"ACTIVE","Feeding","CAT53EBBAC5","CATFCF9F65B","https://rekognition-vision-images.s3.amazonaws.com/1590069454493",NULL
"ACTIVE","Gift Sets","CATE9ABB290","CAT53EBBAC5",NULL,"feeding_gift sets"
