"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Viewfinders","CAT261879F8","CAT4979E9A3",NULL,NULL
"ACTIVE","Darkroom Supplies","CAT9BBCA93D","CAT4979E9A3",NULL,NULL
"ACTIVE","Blank Video Media","CAT9D8C6838","CAT4979E9A3",NULL,NULL
"ACTIVE","Filters & Accessories","CAT6A3D6C5F","CAT4979E9A3",NULL,NULL
"ACTIVE","Bags & Cases","CAT362C0BE6","CAT4979E9A3",NULL,NULL
"ACTIVE","Tripod & Monopod Accessories","CAT1485E942","CAT4979E9A3",NULL,NULL
"ACTIVE","Cleaning Equipment","CAT7FA7996B","CAT4979E9A3",NULL,NULL
"ACTIVE","Battery Testers","CATAFE8901F","CATD123A69F",NULL,NULL
"ACTIVE","Rechargeable Batteries","CAT2F9D44A7","CATD123A69F",NULL,NULL
"ACTIVE","Dry-Cell Batteries","CATB84FF04F","CATD123A69F",NULL,NULL
"ACTIVE","Spacers","CAT586E761B","CATD123A69F",NULL,NULL
"ACTIVE","Surge Protectors","CAT7C522AEF","CAT6E1FB44C",NULL,NULL
"ACTIVE","Uninterrupted Power Supply (UPS)","CATCF741185","CAT6E1FB44C",NULL,NULL
"ACTIVE","Stabilizers","CAT034901EF","CAT6E1FB44C",NULL,NULL
"ACTIVE","Audio Docks","CATCF8CB278","CAT957B4BB8",NULL,NULL
"ACTIVE","Portable Line-In Speakers","CAT53F0E144","CAT957B4BB8",NULL,NULL
"ACTIVE","Cycling GPS Units","CATAAF9498A","CAT10CE2222",NULL,NULL
"ACTIVE","Golf Course GPS Units","CAT94EC5FF7","CAT10CE2222",NULL,NULL
"ACTIVE","Handheld GPS Units","CATEA1ACC8B","CAT10CE2222",NULL,NULL
"ACTIVE","Running GPS Units","CAT4CC184FD","CAT10CE2222",NULL,NULL
"ACTIVE","Tools","CATE1A4DC8E","CAT34AF4AE3",NULL,NULL
"ACTIVE","Bass Guitar Parts","CATE157A6DF","CAT34AF4AE3",NULL,NULL
"ACTIVE","Acoustic & Classical Guitar Parts","CAT1317C826","CAT34AF4AE3",NULL,NULL
"ACTIVE","Electric Guitar Parts","CAT8D42B83A","CAT34AF4AE3",NULL,NULL
"ACTIVE","Picks & Pick Holders","CATC3D8B81D","CAT34AF4AE3",NULL,NULL
"ACTIVE","Tuners","CAT39F81183","CAT34AF4AE3",NULL,NULL
"ACTIVE","Straps & Strap Locks","CAT946EF3B1","CAT34AF4AE3",NULL,NULL
"ACTIVE","Stands","CAT1427458B","CAT34AF4AE3",NULL,NULL
"ACTIVE","String Winders","CAT412AF63B","CAT34AF4AE3",NULL,NULL
"ACTIVE","Capos","CAT84D6577E","CAT34AF4AE3",NULL,NULL
"ACTIVE","Guitar & Bass Accessories","CAT9D864823","CAT67E3FD1B",NULL,NULL
"ACTIVE","Bags & Cases","CAT7AD32751","CAT9D864823",NULL,"guitar & bass accessories_bags & cases"
"ACTIVE","Cleaning & Care","CAT60B9C159","CAT34AF4AE3",NULL,NULL
"ACTIVE","Footstools","CAT13C77436","CAT34AF4AE3",NULL,NULL
"ACTIVE","Strings","CAT3703637D","CAT34AF4AE3",NULL,NULL
"ACTIVE","Accordion Accessories","CATC60BE56A","CAT82C5D4CA",NULL,NULL
"ACTIVE","Bags, Cases & Covers","CAT3C28D0A2","CAT82C5D4CA",NULL,NULL
"ACTIVE","Expansion Boards & Sound Libraries","CAT91F89779","CAT82C5D4CA",NULL,NULL
"ACTIVE","Music Wire","CAT1A32C8D4","CAT82C5D4CA",NULL,NULL
"ACTIVE","Benches","CAT2C697389","CAT82C5D4CA",NULL,NULL
"ACTIVE","Player Piano Accessories","CAT26761243","CAT82C5D4CA",NULL,NULL
"ACTIVE","Concert Percussion Accessories","CAT6B831595","CAT15CCC597",NULL,NULL
"ACTIVE","Drum & Percussion Accessories","CAT2992D780","CAT6C9CCB11",NULL,NULL
